URL,Title,Image-source,Sub-title
content/trump-rips-lady-gaga-jon-bon-jovi-over-support-for-biden.html,"Trump rips Lady Gaga, Jon Bon Jovi over support for Biden",files/12Punkt/6 MAGAZINE/Music/02202011BonJovi.jpg,"President Donald Trump is knocking Joe Biden's celebrity support, saying he's bringing in bigger crowds without his Democratic opponent's star-studded surrogates."
content/facebook-knew-of-honduran-president-s-manipulation-campaign-and-let-it-go.html,Facebook knew of Honduran president’s manipulation campaign – and let it go,files/12Punkt/1 NEWSROOM/Honduras/13042021JuanOrlandoHernandez2.jpg,"Facebook allowed the president of Honduras to artificially inflate the appearance of popularity on his posts for nearly a year after the company was first alerted to the activity. The astroturfing – the digital equivalent of a bussed-in crowd – was just one facet of a broader online disinformation effort that the administration has used to attack critics and undermine social movements, Honduran activists and scholars say."
content/ex-astronaut-going-to-prison-for-4-years.html,Ex-Astronaut going to prison for 4 years,"Not Found, OR Cannot be extracted using crawler","An ex-astronaut who killed two young Alabama girls while driving under the influence will spend at least four years behind bars after pleading guilty to manslaughter. James Halsell, 64, of Huntsville, was a Space Shuttle commander who flew five missions. Ten years after retirement, he crashed into another car in Tuscaloosa, leaving Niomi Deona James, 11, and Jayla Latrick Parler, 13, dead."
content/dominion-voting-systems-sues-for-1-3bn-over-baseless-election-claims.html,Dominion Voting Systems sues for $1.3bn over baseless election claims,files/12Punkt/1 NEWSROOM/America/RudyGiuliani/25012021RudyGiuliani.jpg,"Dominion Voting Systems, the voting equipment manufacturer at the centre of baseless election fraud conspiracy theories pushed by Donald Trump and his allies, has sued the former president’s personal attorney Rudy Giuliani in a $1.3bn defamation lawsuit. The 107-page complaint, filed in federal court on Monday, accuses the former New York City mayor of having “manufactured and disseminated” a conspiracy theory related to the company’s voting machines."
content/he-was-the-superhero-so-desperately-needed.html,He was. the superhero so desperately needed,files/12Punkt/6 MAGAZINE/Movies/202008Chadwill.jpg,"For many Black people, Chadwick Boseman really was T'Challa. Boseman starred as the African king and super hero in the 2018 blockbuster Marvel film ""Black Panther"" and the casting could not have been more on point."
content/eddie-van-halen-legendary-guitarist-dead-at-65.html,"Eddie Van Halen, legendary guitarist, dead at 65",files/12Punkt/6 MAGAZINE/Music/06202010VanHalen.jpg,"Eddie Van Halen, the legendary guitar innovator and virtuoso who led Van Halen through five decades and three lead singers, establishing himself as one of the all-time great players in rock history, died Tuesday after a long battle with cancer. He was 65."
content/opinion-maybe-donald-trump-is-just-a-huge-asshole.html,Opinion: Maybe Donald Trump is just a huge asshole,files/12Punkt/1 NEWSROOM/America/DonaldTrump/02032021DonaldMelania.jpg,Getting vaccinated publicly could have gone a long way toward dispelling Republican doubts about the Covid vaccine — so of course Trump didn’t do it. Former President Trump and First Lady Melania Trump both received the Covid-19 vaccine. They just didn’t tell anyone about it.
content/arnold-schwarzenegger-on-why-republicans-must-stop-trump.html,Arnold Schwarzenegger on why Republicans must stop Trump,files/12Punkt/6 MAGAZINE/Movies/20210105CArnoldSchwarzenegger.jpg,"The United States of America was my first love. I fell for this country long before I was lucky enough to live here. From the moment I was exposed to my first images of skyscrapers, huge bridges, Cadillacs, beaches and Hollywood in grade school, I felt that I belonged here."
content/federal-reserve-suffers-widespread-disruption.html,Federal Reserve suffers widespread disruption,"Not Found, OR Cannot be extracted using crawler","The Federal Reserve suffered a widespread disruption in multiple payment services Wednesday, including a system that banks and businesses rely on to zip trillions of dollars around the financial system each day. After experiencing problems for several hours, the crucial payment system, known as Fedwire, resumed normal operations shortly before 3 p.m. ET, according to the Fed's website."
content/zigeunersauce-hat-nichts-mit-roma-und-sinti-zu-tun.html,Zigeunersauce hat nichts mit Roma und Sinti zu tun,files/12Punkt/7 24PLUS/Education/202008ZigeunerSausse.jpg,"Die Nachricht aus der Zentrale der Rewe Group ist kurz und deutlich: „Unabhängig von der Entscheidung der Marke Knorr werden wir den Begriff Zigeunersauce bei unseren Eigenmarkenprodukten sowohl bei Rewe als auch bei Penny zukünftig nicht mehr verwenden und ersetzen“, teilt der Konzernsprecher mit. Über Details werde das Unternehmen zu einem späteren Zeitpunkt informieren."
content/forbes-list-of-world-s-highest-paid-male-actors.html,Forbes list of world's highest-paid male actors,files/12Punkt/6 MAGAZINE/Movies/202008DwayneJohnson1.jpg,"Dwayne Johnson, the wrestler turned actor formerly known as the Rock, has again topped Forbes’s list of the highest-paid actors having made an estimated $87.5m (£67m) in the fiscal year ending June 2020."
content/volkswagen-accidentally-posts-new-company-name.html,Volkswagen accidentally posts new company name,"Not Found, OR Cannot be extracted using crawler","Volkswagen on Monday appeared to accidentally announce a rebranding with the new name “Voltswagen,” before quickly removing the press release from its website. On Monday morning, the German automaker posted a statement on its website announcing the “rebranding,” in an apparent shift towards its investment in electric vehicles, before taking it down, USA Today reported. In the release, the automaker said the rebranding is “more than a name change."""
content/how-cdc-takes-the-citizens-for-a-ride.html,How CDC takes the citizens for a ride,files/12Punkt/7 24PLUS/Health/CoronaCOVID/21202009AirborneTransmission.jpg,"The U.S. Centers for Disease Control pulled new guidelines acknowledging the new coronavirus could be transmitted by tiny particles that linger in the air, saying a draft version of proposed changes was posted in error on the agency’s website."
content/watchdog-investigates-seizure-of-democrats-phone-data.html,Watchdog investigates seizure of Democrats’ phone data,files/12Punkt/1 NEWSROOM/America/AdamSchiff/12062021AdamSchiff.jpg,The US justice department’s internal watchdog launched an investigation on Friday after revelations that former president Donald Trump’s administration secretly seized phone data from at least two House Democrats as part of an aggressive leaks inquiry related to the Russia investigation into Trump’s conduct.
content/michael-keaton-urges-biden-you-won-walk-away.html,Michael Keaton urges Biden: 'You won. Walk away',files/12Punkt/6 MAGAZINE/Movies/01202010MichaelKeaton.jpg,"Actor Michael Keaton urged Democratic nominee Joe Biden to not participate in the final two presidential debates scheduled for later this month, saying he should ""walk away"" for any more showdowns with President Trump."
content/how-the-pandemic-gold-rush-is-remaking-the-housing-market.html,How the Pandemic Gold Rush is remaking the housing market,files/12Punkt/4 MARKETS/Real Estate/202009HousingMarket02.jpg,"There’s a swimming pool at Brian and Mariella Winthrop’s house in Roxbury, Connecticut. Also: a Jacuzzi, a sauna, a volleyball court, a pool table, and three horses that graze on the sloping meadow in front of the white, colonial-style home. Dustin Hoffman lives down the street. It’s a nice place; quiet and secluded. The Winthrops rent it out to vacationing New Yorkers and usually get a few weekend visitors per year. This year has been different."
content/military-leaders-thrash-tucker-carlson-after-comments-about-female-troops.html,Military leaders thrash Tucker Carlson after comments about female troops,files/12Punkt/3 BUSINESS/Media/Fox/11032021TuckerCarlson2.jpg,"Senior military officials are condemning Fox News host Tucker Carlson for saying this week that President Joe Biden is making a “mockery” of the armed forces through efforts to recruit and keep women in the service. On Tuesday, Carlson complained during his prime-time program that while “China’s military becomes more masculine … our military needs to become, as Joe Biden says, more feminine.”"
content/the-son-of-playboy-founder-is-jumping-into-the-political-ring.html,The son of Playboy founder is jumping into the political ring,files/12Punkt/1 NEWSROOM/America/Playboy/202007CooperHefner.jpg,"Cooper Hefner announced that he's launching an exploratory campaign to run as a Democrat for the California Senate in the state's 30th District, which includes Los Angeles County."
content/turner-rebuked-by-mlb-for-returning-to-field-after-positive-covid-19-test.html,Turner rebuked by MLB for returning to field after positive Covid-19 test,files/12Punkt/8 SPORT/Baseball/29202010TurnerDodgers.jpg,Major League Baseball issued a scathing rebuke to Los Angeles Dodgers third baseman Justin Turner after he returned to the field with his team-mates following their World Series-clinching Game 6 win having tested positive for Covid-19.
content/matt-gaetz-named-as-subject-of-house-ethics-committee-probe.html,Matt Gaetz named as subject of House Ethics Committee probe,files/12Punkt/1 NEWSROOM/America/MattGaetz/31032021MattGaetz.jpg,"The House Ethics Committee said it has begun an investigation into allegations involving Rep. Matt Gaetz (R., Fla.), citing a host of alleged abuses including sexual misconduct, the sharing of inappropriate images or videos on the House floor and the improper conversion of campaign funds to personal use. The panel disclosed its probe as scrutiny intensifies around the Florida Republican, who has denied wrongdoing and said he won’t resign."
content/g999-in-focus-what-is-sophia-thomalla-promoting.html,G999 in focus: What is Sophia Thomalla promoting?,files/12Punkt/2 INVESTIGOO/JosipHeit/20210108Thomalla.jpg,"The year is 2019, and G999 has not yet seen the light of day. In October, the German Federal Financial Supervisory Authority (BaFin) bans the Belize-based Karatbit Foundation from continuing to offer the “cryptocurrency” KaratGold Coins (KBC) in Germany. At the same time, the authority orders the liquidation of the Foundation: investors should get their money back. The reason: BaFin classified the business with KGC, a gold-backed token, as an e-money business, which requires a special license to operate in the country."
content/the-story-behind-the-famous-yanks-logo.html,The story behind the famous Yanks' logo,files/12Punkt/8 SPORT/Baseball/05022021NYY2.jpg,"The interlocking “NY” of the Yankees’ logo is arguably the most recognizable in all of professional sports, spotted on streets from The Bronx to Beijing, Manhattan to Melbourne. Their navy blue and white caps have transcended baseball, becoming a global cultural touchstone."
content/florida-bank-says-it-has-closed-trump-s-accounts.html,Florida bank says it has closed Trump's accounts,files/12Punkt/1 NEWSROOM/America/DonaldTrump/21012021TrumpBankUnited.jpg,"A Florida bank announced Thursday that it has closed down former President Trump’s account, joining a growing list of entities that have cut ties with the former president following the deadly Jan. 6 Capitol riot."
content/ad-boycott-organizers-met-with-zuckerberg-it-didn-t-go-well.html,Ad boycott organizers met with Zuckerberg. It didn't go well,files/12Punkt/3 BUSINESS/Media/Facebook/202007ZuckerberMetting.jpg,Civil rights and activist groups blasted Facebook's leadership after meeting with CEO Mark Zuckerberg and other executives to discuss the demands of a large advertiser boycott that now includes hundreds of brands.
content/jeff-sessions-claims-he-s-clueless-about-his-doj-s-snooping-on-congress.html,Jeff Sessions claims he’s clueless about his DOJ’s snooping on Congress,files/12Punkt/1 NEWSROOM/America/JeffSessions/12062021JeffSessions.jpg,"Former Attorney General Jeff Sessions is telling associates he had no idea his Justice Department seized phone records of two top Democratic congressional critics of then-President Donald Trump. In the hours since The New York Times broke the news on Thursday that prosecutors subpoenaed Apple metadata from Reps. Adam Schiff (D-CA) and Eric Swalwell (D-CA), former Attorney General Sessions has privately told people that he wasn’t aware of, nor was he briefed on, the reported data seizures while he led the Trump DOJ. This week’s revelations were a surprise to him, according to a source familiar with the matter, and another person close to Sessions."
content/wie-sich-europas-reiseziele-fuer-touristen-wappnen.html,Wie sich Europas Reiseziele für Touristen wappnen,"Not Found, OR Cannot be extracted using crawler","Ein Stück weit kehrt die Reisefreiheit wieder zurück: Die Bundesregierung hebt die Reisewarnung für zahlreiche europäische Länder auf. Doch ob der Sommerurlaub wirklich stattfinden kann, dürfte auch an den Regelungen der Urlaubsländer selbst hängen."
content/pentagon-confirms-leaked-photos-and-video-of-are-legitimate.html,Pentagon confirms leaked photos and video of are legitimate,files/12Punkt/7 24PLUS/Science/UFO/23032021UFO.jpg,"Furthering the growing interest in unidentified flying objects, or what the US government refers to as unidentified aerial phenomena (UAP), the Department of Defense confirmed on Thursday that recently leaked photos and videos of UFOs were legitimate and taken by navy personnel. Sue Gough, a spokesperson for the Pentagon, confirmed to CNN that images and footage of a blinking triangular object in the sky, along with other UAPs that were categorized as a “sphere”, “acorn” and “metallic blimp”, were taken by navy personnel in 2019."
content/ny-attorney-general-has-been-looking-into-the-taxes-of-trump-organization.html,NY attorney general has been looking into the taxes of Trump Organization,files/12Punkt/1 NEWSROOM/America/DonaldTrump/06032021DonaldTrump.jpg,"The New York attorney general's office has opened a criminal tax investigation into top Trump Organization officer Allen Weisselberg, increasing the legal pressure on the long-time aide to former President Donald Trump, people familiar with the investigation say. The pressure on Weisselberg is mounting from two directions with the attorney general looking into his personal taxes, while prosecutors in the district attorney's office are digging into his role at the Trump Organization, his personal finances, and benefits given to his son Barry, a long-time employee of the Trump Organization."
content/trump-conviction-unlikely-after-gop-votes-to-nix-trial.html,Trump conviction unlikely after GOP votes to nix trial,files/12Punkt/1 NEWSROOM/America/RandPaul/26012021RandPaul.jpg,"Nearly every Senate Republican declared Tuesday that putting a former president on trial for impeachment is unconstitutional, indicating that the House’s case against Donald Trump is almost certain to fail. The procedural vote, forced by Sen. Rand Paul, underscores the significant hurdles facing the House’s impeachment managers, who will need to convince at least 17 Republican senators in order to secure a conviction. Paul’s motion to declare the trial unconstitutional ultimately failed because Democrats opposed it; however, 45 GOP senators voted to affirm the Kentucky Republican's view, delivering an early and possibly fatal blow to the House’s case."
content/donald-trump-visits-storm-lashed-louisiana-and-texas.html,Donald Trump visits storm-lashed Louisiana and Texas,files/12Punkt/7 24PLUS/Environment/202008HurricaneLaura2.jpg,"Donald Trump got a first-hand look on Saturday at hurricane damage to south-west Louisiana, two days after Hurricane Laura roared in off the Gulf of Mexico with winds up to 150mph, killing at least 15 people, knocking out power and causing extensive flooding and lack of running water across several towns."
content/this-could-be-the-next-major-retailer-facing-bankruptcy.html,This could be the next major retailer facing bankruptcy,files/12Punkt/3 BUSINESS/Econ/202006TailoredBrands.jpg,"With more than 10 million men out of work and millions more working from home, perhaps indefinitely, this is not the best time to be selling men's dress clothes. That's why Tailored Brands (TLRD), which owns the Men's Wearhouse, Jos. A. Bank and K&G brands, could be the next major American retailer to file for bankruptcy."
content/mike-lindell-says-he-hired-investigators-to-find-out-why-network-won-t-book-him.html,Mike Lindell says he hired investigators to find out why network won’t book him,files/12Punkt/1 NEWSROOM/America/MikeLindell/11042021MikeLindell.jpg,"Mike Lindell, the formerly ubiquitous purveyor of both Donald Trump’s election lies and his own range of My Pillow bedding accoutrements, says he has hired private investigators to find out why he appears to have fallen out of favor with Fox News. Speaking on a podcast hosted by Steve Bannon, a former White House strategist and another champion of the former president’s lies about supposed election fraud, Lindell accused Fox News of a conspiracy against him, presumably to keep hidden the “absolute proof” he insists he has that Trump’s defeat by Joe Biden was rigged."
content/convening-of-grand-jury-in-ny-probe-purely-political.html,Convening of grand jury in NY probe 'purely political',files/12Punkt/1 NEWSROOM/America/DonaldTrump/06032021DonaldTrump.jpg,"Former President Donald Trump on Tuesday blasted reports that a special grand jury had been convened to hear evidence against the Trump Organization, calling it “a continuation of the greatest Witch Hunt in American history.”"
content/donald-trump-orders-gop-s-three-biggest-fundraisers-to-stop-using-his-name.html,Donald Trump orders GOP's three biggest fundraisers to stop using his name,files/12Punkt/1 NEWSROOM/America/DonaldTrump/202006TrumpNYT.jpg,"Donald Trump has sent legal warnings to the three biggest fundraising entities for the Republican Party, ordering them to stop using his name and likeness on emails and merchandise, according to a new report. Trump's lawyers sent the cease-and-desist letters on Friday to the Republican National Committee, National Republican Congressional Committee, and National Republican Senate Committee, a Trump advisor told Politico."
content/gop-attorneys-general-group-in-turmoil-after-jan-6-trump-rally.html,GOP attorneys general group in turmoil after Jan. 6 Trump rally,files/12Punkt/1 NEWSROOM/America/Republicans/22042021ChrisCarr.jpg,"The chairman of the top outside group dedicated to electing Republican attorneys general has resigned his position in the wake of a show of force by rivals from other states, months after it supported a rally with then-President Trump that turned into an insurrectionist attack on the U.S. Capitol. Georgia Attorney General Chris Carr (R) last week stepped down as chairman of the Republican Attorneys General Association (RAGA), citing a “significant difference of opinion” with the group’s strategic direction."
content/trump-feared-democrats-would-replace-biden-with-michelle-obama-book-claims.html,"Trump feared Democrats would replace Biden with Michelle Obama, book claims",files/12Punkt/1 NEWSROOM/America/DonaldTrump/07062021DonaldTrump.jpg,"Donald Trump called Joe Biden a “mental retard” during the 2020 election, a new book says, but was reluctant to attack him too strongly for fear the Democrats would replace him with Hillary Clinton or Michelle Obama. Biden went on to beat Trump by more than 7m in the popular vote and by 306-232 in the electoral college, a result Trump deemed a landslide when it was in his favor against Clinton in 2016."
content/fireworks-ammonium-nitrate-likely-fueled-beirut-explosion.html,"Fireworks, ammonium nitrate likely fueled Beirut explosion",files/12Punkt/1 NEWSROOM/MiddleEast/202008Beirut.jpg,"Fireworks and ammonium nitrate appear to have been the fuel that ignited a massive explosion that rocked the Lebanese capital of Beirut, experts and videos of the blast suggest."
content/the-gibb-brothers-songbook-vol-1-review-a-missed-opportunity.html,The Gibb Brothers Songbook Vol 1 review – a missed opportunity,files/12Punkt/6 MAGAZINE/Music/20210109BarryGibb.jpg,"It’s not been tested in a lab, but anecdotal belief holds that sibling harmonies vibrate at particularly sublime frequency. On How Can You Mend a Broken Heart, the illuminating Bee Gees documentary released last month, Noel Gallagher and a Jonas Brother reflect wryly on the vicissitudes of being in a band with your brothers, but also on how uncanny the musical entente can be."
content/miss-hitler-pageant-entrant-jailed-for-belonging-to-neo-nazi-group.html,'Miss Hitler' pageant entrant  jailed for belonging to neo-Nazi group,files/12Punkt/1 NEWSROOM/Nazi/202006MissHitler.jpg,"A former ""Miss Hitler"" pageant entrant and her partner have been jailed in the UK for belonging to the extreme right-wing neo-Nazi group National Action. The sentencing comes after Alice Cutter, 24, and her partner Mark Jones, 25, were convicted of membership of a terrorist group at a trial in March, alongside Garry Jack, 24, and Connor Scothern, 19, West Midlands Police said in a statement."
content/chris-cuomo-had-inappropriate-strategy-meetings-with-brother-andrew.html,Chris Cuomo had ‘inappropriate’ strategy meetings with brother Andrew,"Not Found, OR Cannot be extracted using crawler","CNN has given its primetime host Chris Cuomo a slap on the wrist for taking part in “inappropriate” meetings to advise his brother on how to respond to an onslaught of sexual harassment accusations. According to a Washington Post report, Cuomo joined several conference calls with New York Gov. Andrew Cuomo and his top aides to discuss political strategy."
content/cdc-signs-off-on-johnson-johnson-vaccine.html,CDC signs off on Johnson & Johnson vaccine,"Not Found, OR Cannot be extracted using crawler","The Centers for Disease Control and Prevention (CDC) on Sunday formally accepted the recommendation from its advisory panel that Johnson & Johnson's COVID-19 vaccine can be given to people ages 18 and older in the United States. The announcement by CDC Director Rochelle Walensky will allow vaccinations to begin as soon as the doses are received. Walensky called the decision ""another milestone toward an end to the pandemic."""
content/boris-becker-accused-of-hiding-tennis-trophies.html,Boris Becker accused of hiding tennis trophies,files/12Punkt/8 SPORT/Tennis/22202010BorisBecker.jpg,"Boris Becker has been charged with concealing trophies and medals won during his illustrious tennis career, including two from his three Wimbledon singles victories, from bankruptcy trustees."
content/dj-erick-morillo-found-dead-in-florida.html,DJ Erick Morillo found dead in Florida,files/12Punkt/6 MAGAZINE/Music/202009DJMorillo01.jpg,"DJ Erick Morillo has been found dead in Florida at the age of 49, police have said. The world-renowned musician, known for his 1994 hit I Like to Move It, released under the pseudonym Reel 2 Real, was discovered at a property in Miami Beach on Tuesday morning, according to police."
content/most-us-covid-deaths-could-have-been-mitigated-after-first-100-000-birx-says.html,"Most US Covid deaths ‘could have been mitigated’ after first 100,000, Birx says",files/12Punkt/7 24PLUS/Health/CoronaCOVID/28032021DeborahBirx.jpg,"The “vast majority” of the almost 550,000 coronavirus deaths in the US could have been prevented if Donald Trump’s administration had acted earlier and with greater conviction, according to one of the public health experts charged with leading the pandemic response at the time. Dr Deborah Birx was the White House coronavirus taskforce coordinator in the Trump administration and is among six leading medical experts involved in the then government’s efforts to fight the outbreak who will assess errors, missteps and moments of success, during a CNN documentary to be broadcast on Sunday night."
content/the-queen-wipes-away-a-tear-as-she-sits-alone-at-prince-philip-s-funeral.html,The Queen wipes away a tear as she sits alone at Prince Philip's funeral,files/12Punkt/6 MAGAZINE/Adel/17042021Funeral2.jpg,"Queen Elizabeth II, wearing a black face mask and seated alone, said goodbye to her husband of more than 73 years, Prince Philip, the Duke of Edinburgh, at his funeral on Saturday at St. George’s Chapel in Windsor Castle. The ceremony for Prince Philip, who died last week at age 99, was highly unusual — in part because coronavirus restrictions meant that it had to be scaled back, but also because it followed a very public airing of a family rift. Members of the royal family — Philip’s four children, Charles, Anne, Andrew and Edward, and some of his grandchildren, including William and Harry — walked in a somber procession behind his coffin as it was driven to the chapel."
content/usa-wollen-knapp-12-000-soldaten-aus-deutschland-abziehen.html,USA wollen knapp 12.000 Soldaten aus Deutschland abziehen,files/12Punkt/1 NEWSROOM/Army/202007RamsteinUSTroops.jpg,Die USA haben ihre Pläne für einen Abzug von Truppen aus Deutschland vorgestellt. Aus Bayern und der Eifel sollen Soldaten abreisen – und zwar deutlich mehr als bislang angenommen. Zudem verliert Deutschland eine wichtige Kommandozentrale.
content/douglas-macgregor-soll-us-botschafter-in-berlin-werden.html,Douglas Macgregor soll US-Botschafter in Berlin werden,files/12Punkt/1 NEWSROOM/America/DonaldTrump/202007DouglasMacgregor.jpg,"US-Präsident Donald Trump will einen ehemaligen Heeresoffizier, Oberst a.D. Douglas Macgregor, als Nachfolger von Richard Grenell als US-Botschafter nach Berlin schicken. Das geht aus einer Mitteilung des Weißen Hauses hervor."
content/i-don-t-beat-anybody-up-it-s-not-really-my-style-except-for-that-jerk.html,"“I don’t beat anybody up, it’s not really my style, except for that jerk.”","Not Found, OR Cannot be extracted using crawler","Sen. Ted Cruz (R-Texas) on Friday bashed former Speaker John Boehner (R-Ohio) for what he called “drunken, bloviated scorn” in the latest tit for tat between the two GOP figures. Cruz in a tweet responded to a clip from a “CBS Sunday Morning” interview scheduled to air this weekend in which Boehner said of Cruz, “I don’t beat anybody up, it’s not really my style, except for that jerk.”"
content/fox-news-movie-brought-back-memory-of-sex-with-trump.html,Fox News movie brought back memory of sex with Trump,files/12Punkt/1 NEWSROOM/America/StormyDaniels/202008StormyDaniels.jpg,"Stormy Daniels has said she could not remember key details of the sexual liaison she claims to have had with Donald Trump, until seeing a film about Roger Ailes’ sexual harassment of women at Fox News prompted her to remember."
content/explosive-wildfires-stoked-by-fierce-winds.html,Explosive wildfires stoked by fierce winds,files/12Punkt/1 NEWSROOM/America/Desaster/202009Desaster209.jpg,"Wildfires raged unchecked across parts of the western U.S. on Wednesday amid gusty and dry conditions, but forecasters said some weather relief was in sight that could help firefighters overwhelmed by the blazes."
content/massive-faelschungen-aufgedeckt-skandal-immer-groesser.html,Massive Fälschungen aufgedeckt: Skandal immer größer,files/12Punkt/5 COMPANIES/Unternehmen/Wirecard/202006EYWirecard.jpg,"Im Skandal um den insolventen Zahlungsdienstleister Wirecard kommen weitere Details zum umstrittenen Geschäft mit Drittpartner ins Asien ans Licht. Demnach zeigen sich nun auch Hinweise darauf, dass es schon vor dem Jahr 2019 zu erheblichen Unregelmäßigkeiten im Geschäft mit Drittpartnern in Asien gekommen sei, berichten Süddeutsche Zeitung, WDR und NDR."
content/veselnitskaya-s-trump-tower-coverup-linked-to-secret-russian-weapons-program.html,Veselnitskaya’s Trump Tower coverup linked to secret Russian weapons program,files/12Punkt/1 NEWSROOM/Russia/18032021NataliaVeselnitskaya2.jpg,"A company newly sanctioned by the U.S. over Alexei Navalny’s poisoning attack is tied to the money-laundering network that Natalia Veselnitskaya tried to cover up at the infamous 2016 Trump Tower meeting, according to financial records obtained by The Daily Beast. Now we know why Vladimir Putin was so desperate to play down the international corruption probes that began when Sergei Magnitsky uncovered a $230 million fraud on the Russian people. For the first time, that dark-money network can be linked to the murderous chemical-weapons program run by Russia’s notorious intelligence services."
content/trump-vaccine-chief-slaoui-fired-from-board-over-sexual-harassment-allegations.html,Trump vaccine chief Slaoui fired from board over sexual harassment allegations,files/12Punkt/5 COMPANIES/Unternehmen/GlaxoSmithKline/24032021MobcefSlaoui.jpg,"GlaxoSmithKline (GSK) announced Wednesday that Moncef Slaoui, who led the Trump administration's coronavirus vaccine accelerator, was terminated from the board of directors of Galvani Bioelectronics, a GSK joint venture, following sexual harassment allegations. The company received a letter in February detailing sexual harassment and inappropriate conduct allegations against Slaoui that date back several years, to when he led GSK’s vaccine division, CEO Emma Walmsley said in an internal memo to staff. GSK enlisted an outside law firm to look into the accusations."
content/feds-told-that-gaetz-lobbyist-discussed-running-sham-candidate-in-state-senate-race.html,"Feds told that Gaetz, lobbyist discussed running sham candidate in state Senate race",files/12Punkt/1 NEWSROOM/America/MattGaetz/09042021MattGaetz.jpg,"Federal investigators were told that Rep. Matt Gaetz (R-Fla.) discussed running a sham candidate in the 2020 state Senate race with a lobbyist, two people familiar with the matter told The New York Times. The Times reported that the Florida Republican discussed the possibility of running a sham candidate with lobbyist Christ Dorworth to help Jason Brodeur, an associate of Gaetz’s, win an open seat in the Florida state Senate."
content/the-richest-man-in-the-world-gets-even-richer.html,The richest man in the world gets even richer,files/12Punkt/1 NEWSROOM/America/JeffBezos/202007JeffBezos.jpg,"The economy might be a shambles, but Jeff Bezos' wallet couldn't tell. He's now worth nearly $172 billion, a new record for the world's richest person, according to Bloomberg Billionaire Index."
content/you-un-american-anti-democracy-lying-sack-of-shit.html,"You un-American, anti-democracy, lying sack of shit",files/12Punkt/1 NEWSROOM/America/TedCruz/20210107TedCruz.jpg,"Liar or believer? I’ve asked that a lot these past four years, as Republican politicians and media figures spout falsehood after Trump-supporting falsehood. Do they really believe it? Or are they cynically going along with claims they know have no basis in reality — or are even the opposite of reality — because they don’t value truth, don’t respect their supporters, and see personal advantage in the lies?"
content/lionel-messi-confirms-he-will-stay-at-barcelona.html,Lionel Messi confirms he will stay at Barcelona,files/12Punkt/8 SPORT/Soccer/202009Messi04.jpg,"Lionel Messi is staying at Barcelona. Ten days after he served official notice of his determination to walk out of the Camp Nou, he finally announced that he would not be going after all – not because he had changed his mind, but because he had been left with no choice."
content/warren-buffett-admits-to-a-rare-mistake.html,Warren Buffett admits to a rare 'mistake',files/12Punkt/1 NEWSROOM/America/WarrenBuffett/28022021WarrenBuffett.jpg
content/the-scandal-that-wasn-t-republicans-deflated-as-nation-shrugs-at-revelations.html,The scandal that wasn’t: Republicans deflated as nation shrugs at  revelations,files/12Punkt/1 NEWSROOM/America/HunterBiden/10042021HunterBiden.jpg,Where’s Hunter? 
content/someone-livestreamed-the-boulder-shooting-youtube-isn-t-taking-it-down.html,"Someone livestreamed the Boulder shooting, YouTube isn’t taking it down",files/12Punkt/1 NEWSROOM/America/Massacre/23032021Boulder3.jpg,"As the mass shooting that left ten people dead was still unfolding Monday afternoon in Boulder, Colorado, the incident was playing out live on YouTube to an audience of 30,000 people. The livestreamer, Dean Schiller, had left King Soopers supermarket on Table Mesa Drive just before the shooting began. When he heard the first shots fired, he turned on his phone and began to record. More than three hours later, Schiller, who describes himself as a citizen journalist and operates the ZFG Videographer YouTube channel, finally stopped recording."
content/capitol-officer-died-of-strokes-after-the-insurrection-d-c-medical-examiner-rules.html,"Capitol Officer died of strokes after the insurrection, D.C. medical examiner rules",files/12Punkt/1 NEWSROOM/America/Capitol/19042021BrianSicknickCapitol.jpg,"US Capitol Police Officer Brian Sicknick suffered strokes and died of natural causes one day after responding to the January 6 insurrection at the US Capitol, Washington DC's chief medical examiner has determined. The medical examiner, Francisco Diaz, didn't note any evidence that Sicknick had an allergic reaction to chemical spray or list any internal or external injuries, according to The Washington Post, which first reported the ruling. Still, Diaz told the newspaper that ""all that transpired"" on January 6 ""played a role in his condition."""
content/jeff-bridges-diagnosed-with-lymphoma.html,Jeff Bridges diagnosed with Lymphoma,files/12Punkt/6 MAGAZINE/Movies/19202010JeffBridges.jpg,"Jeff Bridges has been diagnosed with lymphoma. The Oscar-winning actor, 70, revealed the news on Monday night on his Twitter account, writing, ""As the Dude would say.. New S**T has come to light."""
content/personal-assistant-21-is-charged-with-second-degree-murder.html,"Personal assistant, 21, is charged with second-degree murder",files/12Punkt/2 INVESTIGOO/Investigative/202007FahimKiller.jpg,"The personal assistant of Fahim Saleh, the tech entrepreneur who was found decapitated and dismembered with an electric saw in his $2.2million Manhattan apartment, has been charged with second-degree murder."
content/heirs-to-jewish-art-dealers-lose-fight-at-supreme-court.html,Heirs to Jewish art dealers lose fight at Supreme Court,files/12Punkt/1 NEWSROOM/America/SCOTUS/03022021ScotusArt.jpg,The Supreme Court delivered a major defeat Wednesday to the heirs of Jewish German art dealers in a lawsuit claiming a famous collection of religious relics was effectively stripped from them as the Nazis came to power in the 1930s.
